Klara Nahrstedt,University of illinois at Urbana Champaign
Yee Man (Margaret) Ng,University of illinois at Urbana Champaign
David M. Nicol,University of illinois at Urbana Champaign
Michael Nowak,University of illinois at Urbana Champaign
Idoia Ochoa,University of illinois at Urbana Champaign
Luke Olson,University of illinois at Urbana Champaign
David A. Padua,University of illinois at Urbana Champaign
Yongjoo Park,University of illinois at Urbana Champaign
Madhusudan Parthasarathy,University of illinois at Urbana Champaign
Sanjay Patel,University of illinois at Urbana Champaign
Jian Peng,University of illinois at Urbana Champaign
Leonard B. Pitt,University of illinois at Urbana Champaign
Maxim Raginsky,University of illinois at Urbana Champaign
Lawrence Rauchwerger,University of illinois at Urbana Champaign
Edward M. Reingold,University of illinois at Urbana Champaign
Ling Ren,University of illinois at Urbana Champaign
Gene E. Robinson,University of illinois at Urbana Champaign
Grigore Rosu,University of illinois at Urbana Champaign
Romit Roy Choudhury,University of illinois at Urbana Champaign
Paul E. Saylor,University of illinois at Urbana Champaign
Bruce R. Schatz,University of illinois at Urbana Champaign
Lane Oscar Schwartz,University of illinois at Urbana Champaign
Alexander Schwing,University of illinois at Urbana Champaign
Edward Seidel,University of illinois at Urbana Champaign
Lui Sha,University of illinois at Urbana Champaign
Eric Gene Shaffer,University of illinois at Urbana Champaign
Mariana Silva,University of illinois at Urbana Champaign
Saurabh Sinha,University of illinois at Urbana Champaign
Robert D. Skeel,University of illinois at Urbana Champaign
Paris Smaragdis,University of illinois at Urbana Champaign
Marc Snir,University of illinois at Urbana Champaign
Brad R. Solomon,University of illinois at Urbana Champaign
Edgar Solomonik,University of illinois at Urbana Champaign
Rayadurgam Srikant,University of illinois at Urbana Champaign
Victoria Stodden,University of illinois at Urbana Champaign
Jimeng Sun,University of illinois at Urbana Champaign
Hari Sundaram,University of illinois at Urbana Champaign
Matus Jan Telgarsky,University of illinois at Urbana Champaign
Hanghang Tong,University of illinois at Urbana Champaign
Josep Torrellas,University of illinois at Urbana Champaign
Michael Bernard Twidale,University of illinois at Urbana Champaign
Lav R. Varshney,University of illinois at Urbana Champaign
Deepak Vasisht,University of illinois at Urbana Champaign
Shobha Vasudevan,University of illinois at Urbana Champaign
Pramod Viswanath,University of illinois at Urbana Champaign
Mahesh Viswanathan,University of illinois at Urbana Champaign
Gang Wang,University of illinois at Urbana Champaign
Shaowen Wang,University of illinois at Urbana Champaign
Yang Wang,University of illinois at Urbana Champaign
Yuxiong Wang,University of illinois at Urbana Champaign
Tandy Warnow,University of illinois at Urbana Champaign
Tiffani L. Williams,University of illinois at Urbana Champaign
Marianne S. Winslett,University of illinois at Urbana Champaign
Ouri Wolfson,University of illinois at Urbana Champaign
Martin D F Wong,University of illinois at Urbana Champaign
Michael Joseph Woodley,University of illinois at Urbana Champaign
Abigail Wooldridge,University of illinois at Urbana Champaign
Tao Xie,University of illinois at Urbana Champaign
Tianyin Xu,University of illinois at Urbana Champaign
ChengXiang Zhai,University of illinois at Urbana Champaign
Lingming Zhang,University of illinois at Urbana Champaign
Yuan Zhou,University of illinois at Urbana Champaign
Craig Zilles,University of illinois at Urbana Champaign
Lisa Anthony,University of Florida
Arunava Banerjee,University of Florida
Vincent Bindschaedler,University of Florida
Jeremiah J. Blanchard,University of Florida
Christina Boucher,University of Florida
Kristy Elizabeth Boyer,University of Florida
Kevin R. B. Butler,University of Florida
Shigang Chen,University of Florida
Sharon Lynn Chu,University of Florida
Peter J. Dobbins,University of Florida
Alin Dobra,University of Florida
Alireza Entezari,University of Florida
James Fairbanks,University of Florida
Joshua Fox,University of Florida
Paul D. Gader,University of Florida
Christina Gardner-McCune,University of Florida
Juan E. Gilbert,University of Florida
Kiley Graim,University of Florida
Abdelsalam (Sumi) Helal,University of Florida
Ahmed Helmy,University of Florida
Kejun Huang,University of Florida
Eakta Jain,University of Florida
Tamer Kahveci,University of Florida
Amanpreet Kapoor,University of Florida
Jonathan Kavalan,University of Florida
Benjamin C. Lok,University of Florida
Kyla McMullen,University of Florida
Prabhat Mishra,University of Florida
Richard Newman,University of Florida
Jih-Kwon Peir,University of Florida
Jorg Peters,University of Florida
Eric Ragan,University of Florida
"Sara Rampazzi, Ph.D",University of Florida
Anand Rangarajan,University of Florida
Sanjay Ranka,University of Florida
Cheryl Resch,University of Florida
Gerhard X. Ritter,University of Florida
Jaime Ruiz,University of Florida
Sartaj Sahni,University of Florida
Beverly Sanders,University of Florida
"Mark S. Schmalz, O.D.",University of Florida
Markus Schneider,University of Florida
Tom Shrimpton,University of Florida
Meera Sitharam,University of Florida
Stanley Y. W. Su,University of Florida
My T. Thai,University of Florida
Stephen M. Thebaut,University of Florida
Sanethia Thomas,University of Florida
Corey Toler-Franklin,University of Florida
Patrick Traynor,University of Florida
Alper \xc3\x9cng\xc3\xb6r,University of Florida
Baba C. Vemuri,University of Florida
Daisy Zhe Wang,University of Florida
Byron Williams,University of Florida
Joseph N. Wilson,University of Florida
Ye Xia,University of Florida
Rong Zhang,University of Florida
Lisha Zhou,University of Florida
Sarra Alqahtani,Wake Forest University
Minghan Chen,Wake Forest University
Errin Fulp,Wake Forest University
Sami Khuri,Wake Forest University
Bob Plemmons,Wake Forest University
William Turkett,Wake Forest University
Christine Alvarado,University of California--San Diego
Vineet Bafna,University of California--San Diego
Nuno Bandeira,University of California--San Diego
Mihir Bellare,University of California--San Diego
Taylor Berg-Kirkpatrick,University of California--San Diego
Manmohan Chandraker,University of California--San Diego
Kamalika Chaudhuri,University of California--San Diego
C. K. Cheng,University of California--San Diego
Albert Chern,University of California--San Diego
Henrik I. Christensen,University of California--San Diego
Gary Cottrell,University of California--San Diego
Sanjoy Dasgupta,University of California--San Diego
Alin Deutsch,University of California--San Diego
Hadi Esmaeilzadeh,University of California--San Diego
Yoav Freund,University of California--San Diego
Sicun Gao,University of California--San Diego
William G. Griswold,University of California--San Diego
Rajesh K. Gupta,University of California--San Diego
Melissa Gymrek,University of California--San Diego
Nadia Heninger,University of California--San Diego
Russell Impagliazzo,University of California--San Diego
Carlos Jensen,University of California--San Diego
Ranjit Jhala,University of California--San Diego
Andrew B. Kahng,University of California--San Diego
Daniel M. Kane,University of California--San Diego
Ryan Kastner,University of California--San Diego
Pradeep K. Khosla,University of California--San Diego
Scott Klemmer,University of California--San Diego
Rob Knight,University of California--San Diego
David Kriegman,University of California--San Diego
Arun Kumar,University of California--San Diego
Sorin Lerner,University of California--San Diego
Tzu-Mao Li,University of California--San Diego
Shachar Lovett,University of California--San Diego
Julian McAuley,University of California--San Diego
Daniele Micciancio,University of California--San Diego
Mia Minnes,University of California--San Diego
Niema Moshiri,University of California--San Diego
Keith Muller,University of California--San Diego
Ndapa Nakashole,University of California--San Diego
Alex Orailoglu,University of California--San Diego
Alon Orlitsky,University of California--San Diego
Pat Pannuto,University of California--San Diego
Yannis Papakonstantinou,University of California--San Diego
Joseph Pasquale,University of California--San Diego
Ramamohan Paturi,University of California--San Diego
Pavel A. Pevzner,University of California--San Diego
Nadia Polikarpova,University of California--San Diego
Joe Gibbs Politz,University of California--San Diego
Leo Porter,University of California--San Diego
George Porter,University of California--San Diego
Adalbert Gerald Soosai Raj,University of California--San Diego
Ravi Ramamoorthi,University of California--San Diego
Laurel Riek,University of California--San Diego
Tajana Šimunić Rosing,University of California--San Diego
Debashis Sahoo,University of California--San Diego
Lawrence K. Saul,University of California--San Diego
Stefan Savage,University of California--San Diego
Aaron Schulman,University of California--San Diego
Jingbo Shang,University of California--San Diego
Alex C. Snoeren,University of California--San Diego
Deian Stefan,University of California--San Diego
Hao Su,University of California--San Diego
Shankar Subramaniam,University of California--San Diego
Steven Swanson,University of California--San Diego
Dean M. Tullsen,University of California--San Diego
Kristen Vaccaro,University of California--San Diego
Alexander Vardy,University of California--San Diego
Victor Vianu,University of California--San Diego
Geoffrey M. Voelker,University of California--San Diego
Nadir Weibel,University of California--San Diego
Qi (Rose) Yu,University of California--San Diego
Yiying Zhang,University of California--San Diego
Jishen Zhao,University of California--San Diego
Yuanyuan Zhou,University of California--San Diego
Elena Agapie,University of California--Irvine
Iftekhar Ahmed,University of California--Irvine
Shannon Alfaro,University of California--Irvine
Ardalan Amiri Sani,University of California--Irvine
David Armstrong,University of California--Irvine
Pierre Baldi,University of California--Irvine
Brigitte Baldi,University of California--Irvine
Mark Baldwin,University of California--Irvine
Veronica Berrocal,University of California--Irvine
Lubomir Bic,University of California--Irvine
Matt Bietz,University of California--Irvine
Rebecca Black,University of California--Irvine
Geoffrey C Bowker,University of California--Irvine
Elaheh (Eli) Bozorgzadeh,University of California--Irvine
Stacy Branham,University of California--Irvine
Anton Burtsev,University of California--Irvine
Michael J Carey,University of California--Irvine
Yunan Chen,University of California--Irvine
Qi Alfred Chen,University of California--Irvine
Roderic Crooks,University of California--Irvine
Rina Dechter,University of California--Irvine
Brian Demsky,University of California--Irvine
Darren Denenberg,University of California--Irvine
Michael Dillencourt,University of California--Irvine
Mine Dogucu,University of California--Irvine
Paul Dourish,University of California--Irvine
Nikil Dutt,University of California--Irvine
Magda El Zarki,University of California--Irvine
David Eppstein,University of California--Irvine
Daniel Epstein,University of California--Irvine
Julian Feldman,University of California--Irvine
Charless Fowlkes,University of California--Irvine
Roy Fox,University of California--Irvine
Michael Franz,University of California--Irvine
Sergio Gago-Masague,University of California--Irvine
Joshua Garcia,University of California--Irvine
Irene Gassko,University of California--Irvine
Daniel Gillen,University of California--Irvine
Tony Givargis,University of California--Irvine
Michael T. Goodrich,University of California--Irvine
Michele Guindani,University of California--Irvine
Sevan Gulesserian,University of California--Irvine
Ian G. Harris,University of California--Irvine
Wayne B Hayes,University of California--Irvine
Gillian R Hayes,University of California--Irvine
Daniel S. Hirschberg,University of California--Irvine
Mustafa Ibrahim,University of California--Irvine
Alexander Ihler,University of California--Irvine
Mohsen Imani,University of California--Irvine
Sandy Irani,University of California--Irvine
Mimi Ito,University of California--Irvine
Ramesh Jain,University of California--Irvine
Stanislaw Jarecki,University of California--Irvine
Wesley O. Johnson,University of California--Irvine
James A. Jones,University of California--Irvine
Scott Jordan,University of California--Irvine
Sang-Woo Jun,University of California--Irvine
Sangeetha A Jyothi,University of California--Irvine
Kalev Kask,University of California--Irvine
David G. Kay,University of California--Irvine
Dennis Kibler,University of California--Irvine
Ray Klefstad,University of California--Irvine
Alfred Kobsa,University of California--Irvine
Alberto Krone-Martins,University of California--Irvine
Richard Lathrop,University of California--Irvine
Marco Levorato,University of California--Irvine
Chen Li,University of California--Irvine
Cristina V. Lopes,University of California--Irvine
George S. Lueker,University of California--Irvine
Scott Mahlke,University of California--Irvine
Aditi Majumder,University of California--Irvine
Sam Malek,University of California--Irvine
Stephan Mandt,University of California--Irvine
Gloria Mark,University of California--Irvine
